Name;Jahr;Sektor;Payout;PayoutVJ;Quote;ROA;FCFUE;lnUEWachs;lnInv;lnFKQ;lnCash;lnGK;lnUE;lnMK;lnAnalyst;Float;ARP;lnKBV;Abgeltung
SUEDZUCKER AG;2007;Consumer;1;1;0,018065309;-0,041192;0,0571042;0,075345849;0,065437177;0,270278251;-2,256860801;8,978647882;8,659543087;7,966143214;2,302585093;0,350000528;0;0,313312129;0
SUESS MICROTEC AG;2007;IT;0;0;0;0,094083;0,081681334;0,233173087;0,014461764;0,036171839;-2,039572982;5,057995866;4,999951761;4,92498252;1,609437912;0,901392526;0;0,341945037;0
SUNWAYS AG;2007;IT;0;0;0;0,023547;-0,012823712;0,515669871;0,062412379;0,119931836;-2,986152693;4,320363974;5,025825996;4,681133085;1,945910149;0,760491392;0;0,99644456;0
SURTECO SE;2007;Consumer;1;1;0,027470756;0,077385;0,032253024;0,016970188;0,061320745;0,29889868;-5,118763137;5,92210911;5,999323584;6,032606185;1,609437912;0,184198646;0;0,927111858;0
SYNAXON AG;2007;IT;1;1;0,074340493;0,070943;0,116736164;0,00121626;0,037460461;0;-1,930903354;3,070881489;3,041474942;3,178802537;0;0,909534824;0;0,455857556;0
SYSKOPLAN AG;2007;IT;1;1;0,025438344;0,055959;0,050014372;0,078994158;0,020202211;0,044360367;-0,748815635;3,695830241;3,811694254;3,606857586;0,693147181;0,09740113;1;0,417369687;0
SYZYGY AG;2007;IT;0;1;0;0,042145;0,072712056;0,196331294;0,008145569;0;-2,210014387;3,998769347;3,011261075;3,862691056;0,693147181;0,70229704;0;0,428857163;0
TAKKT AG;2007;Consumer;1;1;0,019014104;0,114812;0,067174822;0,214781486;0,01751351;0,257966918;-4,995799989;6,351119546;6,865368519;6,921603183;2,397895273;0,273004115;0;1,311478963;0
TECHEM AG;2007;Sonstige;1;1;0,094420076;0,085637;0,012792027;0,113663451;0,084284171;0,338957717;-3,553039625;6,595941703;6,259547047;7,22813633;2,63905733;0,805791819;1;1,774401408;0
TECHNOTRANS;2007;Industrials;1;1;0,031290655;0,112896;0,046386641;0,153184499;0,057086708;0,103223334;-1,787119399;4,498430943;5,019079541;5,046595505;2,079441542;0,964803313;0;1,047110927;0
TELE ATLAS NV;2007;Sonstige;0;0;0;-0,033585;0,052215795;0,278454126;0,025293508;0;-1,029483946;6,340130001;5,577111306;7,296727169;2,708050201;1;0;1,157019895;0
TELEGATE AG;2007;Industrials;1;1;0,076250245;0,04521;-0,060680249;0,175753367;0,042782863;0;-1,908527358;4,834534349;5,186854939;5,947136337;1,098612289;0,178157907;0;1,811343396;0
TELEPLAN INTERNATIONAL NV;2007;Industrials;0;0;0;-0,049855;-0,010128853;-0,052368609;0,022882007;0,40148386;-2,636654671;4,999958499;5,488863343;4,031575648;0,693147181;0,783094929;0;1,533439191;0
THIELERT AG;2007;Industrials;0;0;0;0,035483;-0,527698763;0,466896933;0,11241057;0,179769135;-3,493791057;5,143910154;4,09333572;6,081269181;1,609437912;0,550975266;0;1,44027572;0
THYSSENKRUPP AG;2007;Sonstige;1;1;0,010917539;0,046261;0,042312997;0,093302712;0,040398731;0,100765274;-2,083985856;10,48374595;10,76055892;9,851602505;3,258096538;0,663300868;1;0,750958623;0
TIPP24 SE;2007;Consumer;0;0;0;0,096106;0,225845543;0,280486748;0,006636592;0;-0,310370601;4,416360426;3,543142447;4,956550908;1,945910149;0,796438233;0;0,851433265;0
TOMORROW FOCUS AG;2007;IT;0;0;0;0,06345;0,049558196;0,208755741;0,025823473;0,211346236;-1,300768155;4,398244413;4,184185266;4,792097188;1,609437912;0,345879223;0;1,698811253;0
TRIPLAN AG;2007;Industrials;0;0;0;0,078994;0,020218429;0,485645037;0,02997049;0,00324473;-1,534671741;2,932153292;3,689204401;3,084503356;0,693147181;0,626306985;0;0,803855576;0
TUI AG;2007;Consumer;0;1;0;-0,062687;-0,055267957;0,119643526;0,049256363;0,261801799;-2,940234636;9,475040399;9,928892087;8,409451876;3,17805383;0,899187582;0;0,499157748;0
UMS UNITED MEDICAL SYS INTL;2007;Health Care;0;0;0;0,073796;0,166291896;0,107413906;0,061987673;0,324289036;-2,340031317;3,549827135;3,550229269;4,186455253;0,693147181;0,830950798;0;1,612249179;0
UNITED INTERNET AG;2007;IT;1;1;0,038310495;0,153431;0,157158881;0,381802681;0,049312277;0,136217407;-3,220655251;6,708733446;7,068293799;8,16178107;2,944438979;0,546794718;1;2,3507408;0
UNITED LABELS AG;2007;Consumer;1;0;0,018556687;0,029977;0,003645064;0,116901759;0,130198235;0,110765582;-2,447510749;3,948360721;3,812571663;3,066870841;0,693147181;0,403809524;0;-0,442944146;0
USU SOFTWARE AG;2007;IT;1;0;0,035229464;0,044245;0,081257231;0,217518963;0,005390849;0;-2,234278552;3,950955215;3,2554006;3,719075311;0,693147181;0,779091407;0;0,084239403;0
UTIMACO SAFEWARE AG;2007;IT;1;1;0,044790401;0,111886;0,127298501;0,170204271;0,066340018;3,30E-05;-0,987644483;4,114931196;3,899545484;5,286979308;1,386294361;0,97795863;0;1,584910813;0
VERBIO AG;2007;Sonstige;0;0;0;0,03426;-0,038703738;0,955522214;0,03692992;0,087102956;-2,141565877;6,648196675;5,745685485;6,540820886;1,098612289;0,304444444;0;0,206557905;0
VILLEROY & BOCH AG-PFD;2007;Industrials;1;1;0,007238172;0,021615;-0,019730763;-0,091704189;0,04798794;0;-4,220578748;6,67123896;6,70315253;5,257009142;0,693147181;1;0;0,030171708;0
VISCOM AG;2007;IT;1;0;0,084604273;0,148119;-0,103044628;0,054431365;0,016491709;0;-0,642396522;4,334869511;3,976067655;4,757833761;1,386294361;1;0;0,621476777;0
VOLKSWAGEN AG (ST.);2007;Sonstige;1;1;0,003380474;0,020387;0,064228844;0,109516966;0,055071934;0,357765349;-2,679886035;11,82483419;11,56052444;10,09905281;3,555348061;0,521298735;0;0,220975718;0
VOSSLOH AG;2007;Industrials;1;1;0,018868696;0,017732;0,145981088;0,074198897;0,019745365;0,175904344;-2,146469601;7,088826054;6,922840916;6,922014945;2,48490665;0,69806583;0;1,030975647;0
W.O.M. WORLD OF MEDICINE AG;2007;Health Care;0;0;0;0,11104;0,076995616;0,059667929;0,062838017;0,089165888;-1,826014042;3,183497321;3,429425202;3,50970506;0;0,424887892;1;0,699865352;0
WACKER CHEMIE AG;2007;Sonstige;1;0;0,039072942;0,100726;0,083190986;0,191370491;0,138365158;0,118499224;-4,330058349;8,088930175;8,112797511;8,751197121;2,48490665;0,287596111;0;1,343810827;0
WASHTEC AG;2007;Industrials;0;0;0;0,063894;0,028825589;0,146323844;0,064581676;0,242271441;-4,227916042;5,341548297;5,565917898;5,422810991;1,609437912;1;0;1,300061691;0
WAVELIGHT AG;2007;Sonstige;0;0;0;-0,227656;-0,24867234;-0,255067749;0,028943183;0,262709589;-3,715865744;4,536966289;4,135422524;3,739923579;1,098612289;0,947848563;0;0,160032251;0
WINCOR NIXDORF AG;2007;IT;1;1;0,023782983;0,071325;0,058822049;0,110554305;0,03393002;0,165718655;-4,795289596;7,057469274;7,574337207;7,678939967;2,944438979;1;0;2,081191937;0
WIRECARD AG;2007;IT;0;0;0;0,093809;0,021131212;0,515788687;0,080999006;0,051264244;-1,248709976;5,335306264;4,405992154;6,456815567;1,945910149;0,745793855;0;1,788065542;0
ZAPF CREATION AG;2007;Consumer;0;0;0;-0,101916;0,11611803;-0,038447732;0,015652217;0,44657762;-2,289346698;4,749789876;4,754503567;4,384442192;1,386294361;0,716034018;0;3,042888588;0
ABWICKLUNGSGESELLSCHAFT BIOG;2008;Sonstige;0;0;0;-0,062269;-0,248633172;0,40661245;0,046472005;0,206699486;-1,838240367;4,850583906;4,906511051;4,500374601;2,079441542;0,737461525;0;0,380031849;0
AD PEPPER MEDIA INTL NV;2008;IT;0;0;0;0,037861;-0,106854456;0,194120837;0,050789079;0;-1,744526137;4,231888104;3,924425772;3,378351883;1,098612289;0,475867642;1;-0,646301573;0
ADIDAS AG;2008;Consumer;1;1;0,009885863;0,065972;0,056024857;0,021096887;0,027252871;0,229346672;-3,340042959;9,027018315;9,239802082;9,043582236;3,465735903;0,971398966;0;1,029579;0
ADVA AG OPTICAL NETWORKING;2008;IT;0;0;0;-0,135063;0,008227098;0,266206106;0,10050554;0,166120187;-1,597441088;5,324964166;5,527387322;4,448500235;2,564949357;0,842278156;0;-0,257139722;0
AIR BERLIN PLC;2008;Industrials;0;0;0;0,010255;-0,07243564;0,476278898;0,102211142;0,344756399;-1,675412351;7,825285642;7,838540457;6,422595534;2,708050201;0,651998723;0;0,033027735;0
AIXTRON SE;2008;IT;1;0;0,029471918;0,061573;0,124637479;0,224115878;0,020309363;0;-1,417275339;5,693149478;5,369777193;6,643644153;2,48490665;0,777738465;0;1,353608267;0
ALEO SOLAR AG;2008;IT;0;0;0;0,105907;-0,037074219;0,618926741;0,064464553;0,092425113;-2,810100067;4,683593121;5,489164973;5,116441716;1,609437912;0,628089025;0;0,959462444;0
ALIGNA AG;2008;Health Care;0;0;0;-0,003265;-0,412343844;-0,654876919;0,040962289;0,209635122;-1,122885032;4,83411289;3,069586642;3,031310467;0,693147181;0,60908876;0;-1,162119413;0
ALL FOR ONE MIDMARKET AG;2008;IT;0;0;0;0,016719;0,01276781;0,220882597;0,041691899;0,176244797;-2,227737063;4,235279729;4,35782359;3,145711407;1,098612289;0,442407407;0;-0,129106091;0
ALTANA AG;2008;Sonstige;1;1;0,051870869;0,032103;0,056524498;0,064439454;0,051610097;0,091440886;-2,852414034;7,452853046;7,230148875;7,648852214;2,944438979;0,499102564;0;0,580922219;0
AMADEUS FIRE AG;2008;Industrials;1;1;0,071222381;0,179795;0,080603746;0,287351018;0,025844417;0;-0,883349467;3,76669661;4,529239014;4,283323244;1,098612289;0,745863794;0;1,003517278;0
ANALYTIK JENA AG;2008;Health Care;0;0;0;0,029602;-0,1488;-0,444329645;0,038845414;0,202491764;-2,200889765;4,145370321;3,764102875;3,486379136;0,693147181;0,708117085;0;0,056524555;0
AS CREATION TAPETEN;2008;Consumer;1;1;0,028634031;0,082889;0,001354151;0,095441989;0,086338502;0,138506372;-3,438472293;4,824766654;5,121775276;4,617334895;1,098612289;0,486333333;0;0,200240389;0
ATOSS SOFTWARE AG;2008;IT;1;1;0,051104132;0,149834;0,142409067;0,104849085;0,037501614;0,00203393;-0,270031785;2,870333436;3,195480271;3,461153922;0,693147181;0,440884252;0;1,125331093;0
AUGUSTA TECHNOLOGIE AG;2008;IT;0;0;0;0,114697;0,090633276;0,069375865;0,036316312;0,077025854;-1,983921472;4,846750727;4,781775436;4,839511249;1,386294361;0,969535325;0;0,283847634;0
AURUBIS AG;2008;Sonstige;1;1;0,009161073;0,099668;0,028751222;0,117272683;0,02736204;0,121163095;-4,753197364;7,749829233;8,774751773;6,95975089;2,397895273;0,862490825;0;0,050032706;0
AUSTRIA TECHNOLOGIE & SYSTEM;2008;IT;1;1;0,018840273;0,071552;-0,097506862;0,221071807;0,191113534;0,266393061;-2,918852203;6,113558278;6,147191841;5,619680788;2,079441542;0,54949807;1;0,12941997;0
AXEL SPRINGER AG;2008;Consumer;1;1;0,052755442;-0,08621;0,072335081;0,081597498;0,024926492;0,255409366;-2,961270727;8,249820546;7,854743233;7,919092156;1,945910149;0,268;1;0,783109152;0
BALDA AG;2008;IT;0;0;0;-0,169104;-0,314962801;-0,549918212;0,095188103;0,339798128;-2,288029875;6,047391091;5,365901246;5,337021003;2,197224577;0,650756135;0;0,36665728;0
BASF SE;2008;Sonstige;1;1;0,033008604;0,088291;0,055993567;0,096702846;0,053303469;0,195430261;-4,1117182;10,75368335;10,96735828;10,63628676;3,401197382;1;1;0,752082611;0
BASLER AG;2008;IT;0;0;0;0,023312;-0,043067492;-0,011093304;0,162929998;0,212030833;-2,484188183;3,856637137;3,942494013;3,218895825;1,386294361;0,445714286;0;-0,042040907;0
BAUER AG;2008;Industrials;1;1;0,016584361;0,099157;-0,033592746;0,212332522;0,103058643;0,286292608;-3,207837556;6,706826884;6,940184811;6,583658189;1,791759469;0,518300158;0;0,990943869;0
BAYER AG-REG;2008;Health Care;1;1;0,031862334;0,087835;0,052956616;0,111917869;0,035562362;0,247333403;-3,010595584;10,84696534;10,38545063;10,56035481;3,433987204;0,89914724;0;0,835158818;0
BAYWA AG (VZ.);2008;Sonstige;1;1;0,001443931;0,015494;-0,00597095;-0,009996802;0,031754683;0,250386665;-5,155354302;8,04494798;8,885601181;7,113930367;1,609437912;0,89000644;0;0,558287917;0
BDI-BIOENERGY INTERNATIONAL;2008;Industrials;0;0;0;0,05424;0,057189924;-0,130149688;0,007459934;0;-0,316967494;4,631812117;4,345025457;4,078547104;1,098612289;1;0;-0,069320532;0
BEATE UHSE AG;2008;Consumer;0;1;0;-0,068141;-0,001928809;-0,010735419;0,073181017;0,366970265;-3,209130872;5,21169137;5,591139954;4,281323354;1,098612289;0,459998109;0;0,082250631;0
BECHTLE AG;2008;IT;1;1;0,009194385;0,093781;0,023469536;0,125618921;0,022527841;0,021385687;-2,155408445;6,112404816;7,232337827;6,043981947;1,945910149;0,652783019;0;0,423179278;0
BEIERSDORF AG;2008;Consumer;1;1;0,032031959;0,118156;0,064281823;0,072865629;0,027807656;0,054863115;-1,25058641;8,26898821;8,613775289;9,481576244;3,33220451;0,3955;0;1,745357361;0
BERTRANDT AG;2008;Industrials;1;1;0,02389906;0,147851;0,072091256;0,342315844;0,065066968;0,043733592;-2,506738135;5,164757402;5,827556418;5,512485172;1,791759469;0,412698413;0;1,16146641;0
BETA SYSTEMS SOFTWARE AG;2008;IT;0;0;0;0,033252;-0,026953813;-0,086708877;0,009777996;0,112028734;-3,084379591;4,240002135;4,48408671;4,274390578;1,098612289;0,810294228;0;1,099222942;0
BILFINGER BERGER SE;2008;Industrials;1;1;0,007743617;0,023862;0,014981359;0,137565619;0,031543072;0,215915895;-2,038082866;8,717682052;9,063856937;7,558554934;2,833213344;1;0;0,3967786;0
BIOTEST AG (VZ.);2008;Sonstige;1;1;0,005661068;0,034541;-0,009506187;0,146483649;0,058240573;0,301364539;-4,100628448;6,285443006;5,788181832;5,32182347;1,386294361;1;0;0,673651963;0
BMW AG (ST.);2008;Sonstige;1;1;0,011391244;0,037202;-0,102359956;0,133873334;0,179777038;0,401129724;-3,616054852;11,39635794;10,93342835;9,974746954;3,663561646;0,534001113;0;0,071309588;0
BOEWE SYSTEC AG;2008;IT;1;1;0,018940924;0,030622;0,056648456;-0,029838781;0,017100336;0,28783931;-3,058985198;6,33797728;6,153604655;4,957756322;1,386294361;0,498939394;0;-0,142529164;0
BOSCH SOLAR ENERGY AG;2008;Sonstige;0;0;0;0,021482;-0,748077115;0,226033771;0,261472464;0,206764545;-2,714066301;6,18516281;5,076273211;6,431714427;2,48490665;1;0;0,960620999;0
BRAIN FORCE HOLDING AG;2008;IT;0;1;0;-0,255445;-0,049197983;0,105007553;0,037238619;0,194620612;-2,063630134;4,308681448;4,588362729;3,612444101;1,098612289;0,771755378;1;0,344183661;0
BURGBAD AG;2008;Sonstige;1;0;0,04775018;0,11311;0,036273858;-0,016894919;0,065428755;0,005064155;-2,11919535;4,027848571;4,300233438;3,95405392;0,693147181;0,5;0;0,523651974;0
CAATOOSEE AG;2008;IT;0;0;0;0,000107;0,09163596;-0,063235903;0,077150382;0,061065936;-0,565965566;3,036418259;2,910865867;3,493366269;0,693147181;0,205145228;0;0,704419264;0
CANCOM IT SYSTEME AG;2008;IT;0;0;0;0,050256;0,002241789;0,045799984;0,038204907;0,164934609;-2,143187753;4,609421138;5,625665966;3,605546885;1,386294361;0,661149071;0;0,014848378;0
CARL ZEISS MEDITEC AG;2008;Health Care;1;1;0,061371962;0,088133;0,089484724;0,377512036;0,007297631;0,061967719;-1,161662352;6,545794964;6,34510113;6,65117004;2,63905733;0,34929283;0;0,495025871;0
CAT OIL AG;2008;Sonstige;0;0;0;0,087095;-0,305737388;0,139704549;0,272024094;0,027945852;-2,944825669;5,65352899;5,405491886;6,453342132;2,197224577;1;0;0,99426496;0
CELESIO AG;2008;Health Care;1;1;0,005860407;0,052928;0,000620596;0,035538944;0,018624791;0,249267334;-7,0648881;9,029199334;10,01455801;8,707908765;2,995732274;0,470999412;0;0,769320131;0
CENIT AG;2008;IT;1;1;0,054296764;0,160644;0,050403592;-0,06651701;0,040234004;0;-1,40365256;3,600321427;4,344558385;4,041675698;1,386294361;0,954469407;0;0,776771064;0
CENTROSOLAR GROUP AG;2008;IT;0;0;0;0,00851;-0,090771277;0,246507672;0,051137472;0,264854239;-3,072393281;5,15495495;5,395094651;4,589591095;1,609437912;0,511668484;0;0,273601143;0
CENTROTEC SUSTAINABLE AG;2008;Industrials;0;0;0;0,039349;0,044518315;0,025180299;0,03949199;0,324744448;-3,056275356;5,891016943;6,007379726;5,299656373;1,945910149;0,457404821;0;0,608066072;0
CENTROTHERM PHOTOVOLTAICS AG;2008;IT;0;0;0;0,084918;0,120554703;0,847915098;0,011864015;0,002923722;-2,202833859;5,614014575;5,113282131;6,614388677;1,386294361;1;0;1,530161847;0
CEWE COLOR HOLDING AG;2008;Industrials;1;1;0,021419709;0,022562;0,040993975;0,031747667;0,121628407;0,07514736;-3,619873995;5,578982377;6,024539007;5,090556727;1,386294361;0,65094851;1;0,241278919;0
COMARCH SOFTWARE UND BERATUN;2008;IT;0;1;0;-0,01966;0,065570733;-0,334647902;0,014314162;0,227947991;-4,207538403;3,708311915;4,083805892;2,971189857;1,098612289;0,209437751;0;0,130433854;0
COMPUGROUP MEDICAL AG;2008;IT;0;0;0;0,088214;0,108624833;0,251528072;0,019917842;0,021675382;-2,146754335;5,632139667;5,1940063;6,333031124;1,609437912;0,571111821;0;1,057144152;0
COMPUTERLINKS AG;2008;Consumer;1;1;0,005592366;0,060895;0,013043376;0,167701029;0,012665793;0;-2,752411118;5,245037891;6,150873521;4,393865256;0,693147181;0,877062584;0;0,260294777;0
CONSTANTIN FILM AG;2008;Sonstige;0;0;0;0,019284;0,456054041;-0,154837916;0,002130814;0,302430774;-1,28959963;5,80910299;5,416167067;5,486205389;1,386294361;0,047477046;0;1,187927485;0
CONSTANTIN MEDIEN AG;2008;Consumer;0;0;0;-0,108774;0,00429964;0,038370352;0,020288733;0,254401879;-1,956778614;5,928748365;5,441191851;5,373865365;1,609437912;0,52100397;0;0,120207918;0
CONTINENTAL AG;2008;Consumer;1;1;0,01950354;0,052894;0,061175494;0,11008235;0,031823391;0,389267296;-2,534604298;10,23054417;9,718325967;9,214929401;3,526360525;1;0;0,422651865;0
COR&FJA AG;2008;IT;0;0;0;0,133688;0,04151253;0,074998005;0,003783636;0,237076436;-0,770044415;3,708909997;4,115929913;3,890229687;1,386294361;0,911174785;0;0,765689799;0
CROPENERGIES AG;2008;Sonstige;0;0;0;0,040073;-0,138225117;0,885793998;0,099310095;0,175710586;-0,748106593;6,007392029;4,989098364;5,688734825;1,609437912;1;0;0,046118785;0
CTS EVENTIM;2008;Consumer;1;1;0,030595114;0,078393;0,052217482;0,114100709;0,012346878;0,070096795;-0,792726153;5,746889856;5,951618899;6,409818239;2,302585093;0,449041667;0;1,781955488;0
CURANUM AG;2008;Health Care;1;1;0,014765136;0,021371;0,010631593;0,064377571;0,033078367;0,47628573;-2,234816948;5,479204562;5,438379264;5,218521278;1,791759469;0,667471298;0;1,083658432;0
D+S EUROPE AG;2008;Sonstige;0;0;0;0,053665;0,033699096;0,358015645;0,040967994;0,267682406;-2,971829606;6,114946867;5,462827063;5,818907608;1,945910149;0,960973529;0;0,579516046;0
DAIMLER AG;2008;Consumer;1;1;0,021117959;0,022561;-0,024044508;0,001782411;0,108470543;0,393225846;-2,156714711;11,81372611;11,50689733;10,95525473;3,850147602;0,899534278;1;0,409773104;0
DATA MODUL AG;2008;IT;1;1;0,014249291;0,075241;-0,011308028;0,123685581;0,042686735;0,227572131;-3,40847967;4,187804547;4,913375215;3,934271353;1,386294361;0,857061826;0;0,540722198;0
DEAG DEUTSCHE ENTERTAINMENT;2008;Consumer;0;0;0;0,016212;-0,051970484;-0,050556724;0,004568395;0,038326082;-1,601764695;4,249994118;4,366113185;3,5779872;1,098612289;0,854989605;0;0,153194549;0
DELTICOM AG;2008;Consumer;1;1;0,036810454;0,107321;0,025154986;0,21893069;0,013055431;0;-0,927919439;4,470037512;5,372979471;5,039206061;1,945910149;0,463851351;0;1,203085918;0
DEMAG CRANES AG;2008;Industrials;1;1;0,021557268;0,038737;0,031414524;0,090498623;0,035818393;0,185306265;-2,716856171;6,737123529;6,985079217;6,395553253;2,708050201;0,567987531;0;1,058181338;0
DEUFOL AG;2008;Industrials;0;0;0;0,01232;0,02526226;0,04658965;0,017454201;0,288524468;-2,926317756;5,468549473;5,822267486;4,106455445;0,693147181;0,914915645;0;-0,249578999;0
DEUTSCHE LUFTHANSA;2008;Industrials;1;1;0,02553178;0,079223;0,055798394;0,121799846;0,074859738;0,14178598;-2,373596129;10,01323842;10,0177087;8,881839332;3,465735903;1;0;0,050561466;0
DEUTSCHE POST AG;2008;Industrials;1;1;0,020093916;0,006104;0,055973947;-0,113606644;0,008164692;0,042337006;-3,917432223;12,36912643;10,89753531;10,14837886;3,433987204;0,695221678;0;0,840281212;0
DEUTSCHE TELEKOM AG;2008;Sonstige;1;1;0,054414495;0,004553;0,112691151;0,018876709;0,053791972;0,304211702;-4,004627048;11,70083969;11,0431778;10,86331054;3,828641396;0,639003892;0;0,214802443;0
DEUTZ AG;2008;Industrials;1;0;0,031514237;0,144246;-0,103070463;0,252908934;0,070568109;0,14893539;-1,488709367;7,228823771;7,329224961;6,708792166;2,772588722;0,520997627;0;0,386050403;0
DIALOG SEMICONDUCTOR PLC;2008;IT;0;0;0;-0,245916;-0,174236226;-0,03140192;0,066140476;0;-1,498051195;4,2658158;4,463295513;4,094469604;1,386294361;0,744393814;0;0,144729718;0
DOCCHECK AG;2008;IT;0;1;0;0,030002;-0,044401794;0,07762656;0,045623386;0,000780695;-1,038269037;3,098451304;2,687377996;3,017967469;0;0,258807588;1;0,106557769;0
DOUGLAS HOLDING AG;2008;Consumer;1;1;0,014370459;0,053103;0,013130707;0,112995594;0,086586929;0,255920471;-2,337382987;7,454777818;8,006567581;7,214378431;3,091042453;0,769413265;0;0,754321876;0
DR HOENLE AG;2008;Industrials;1;1;0,084020422;0,090137;0,10401585;0,102333639;0,026442577;0,02313628;-0,664900668;3,541567835;3,267513597;3,863974378;1,098612289;0,701070198;1;0,466087199;0
DRAEGERWERK AG - PFD;2008;Health Care;1;1;0,001919516;0,028193;0,045762253;0,010036466;0,044482243;0,294367426;-2,321094267;7,400925968;7,506299979;5,458669776;2,63905733;0,021259843;0;0,363685061;0
DRILLISCH AG;2008;Sonstige;1;0;0,01471248;0,076403;0,151733085;0,247670687;0,007261495;0,207863402;-1,51689689;5,955788146;5,890325663;5,446851049;1,945910149;0,750888342;0;-0,00705845;0
DUERR AG;2008;Industrials;1;0;0,00426048;0,02072;0,037697044;0,081410387;0,010004037;0,182034849;-1,986108367;6,979861964;7,297525193;5,965693299;1,945910149;0,405010173;0;0,42231784;0
DYCKERHOFF AG (VZ.);2008;Sonstige;1;1;0,015287701;0,081846;-0,008072479;0,223971209;0,049026314;0,202811856;-2,139998596;8,067551092;7,483532339;6,69718157;1,098612289;0,377997864;0;0,150122445;0
